Amount Earned,Completed Jobs ,USD/Hour,On Time,On Budget,Repeat Hire Rate,Accept Rate,Country,Overall Rating,Reviews Count,Education,Work Experience,Number of Certificates,User_ID_Hashed
7.4,94,20,96,95.0,7.0,89.0,India,4.7,112.0,1.0,1.0,3,53b708f3a27b232759e742c1913affaa64ac97eddd54b52d4519897edde6dd4b
8.2,91,25,91,88.0,9.0,86.0,India,4.8,101.0,1.0,1.0,14,bc739a2bec0ac781290d8c1f20bd2e7b04a9a27e58bcad6b8cc3022a77d7cd07
8.4,98,19,99,98.0,15.0,86.0,Bangladesh,4.9,516.0,1.0,1.0,15,ce103bece7f0ec2d5731dd6d3728d6a876dcf6b816014a27789e214b0f4afc92
8.6,98,30,98,97.0,19.0,89.0,Pakistan,4.9,317.0,1.0,3.0,2,999effdaffb9e6922e4939c41ff94762c89f62cd6b58c4d95e5939fb5623abe3
8.8,97,8,97,97.0,29.0,92.0,India,5.0,880.0,1.0,1.0,4,da6b0c5853dd635921c9f6b28590d55e3cbe3c5a6659edb63eda2f645a8c7f02
9.7,98,8,87,96.0,23.0,74.0,India,4.9,1249.0,1.0,1.0,7,0a0331b6e5b32edebde9ee5b38025e9feda287d5b70873e4498955ae11b8eacb
8.0,95,25,90,90.0,6.0,77.0,Bangladesh,4.8,308.0,0.0,0.0,1,0c26ab78dea7f253900153b7d95fac99421fee4a86d70e3bdf34569310ea3501
8.1,100,35,98,99.0,50.0,100.0,Pakistan,5.0,222.0,1.0,1.0,0,bdd203379668d569e0894ce0c053d6fde593c34583494f5dce0ebae4bca46953
9.0,99,40,95,95.0,24.0,79.0,Pakistan,5.0,408.0,1.0,2.0,15,a5a470de1c6ec8aaacf724bd0ec77c274518aa7bad8b7fd34f46435de9bde5d2
8.5,100,36,96,97.0,26.0,88.0,Pakistan,5.0,455.0,1.0,1.0,10,83e58f2cca56af7246b2764a12093c390a34ff7710d43ddf722286f7e82cec35
8.7,99,35,98,97.0,10.0,77.0,India,5.0,1375.0,1.0,1.0,3,b17a90daa556d05e2014df8634bd820daa790541df07a124f59226c4960d32d7
8.5,99,30,98,98.0,20.0,97.0,India,4.9,100.0,0.0,0.0,3,f64afe22823379af7e0d24f14d2b7f7bdb560ec600b2618639dba4ee22ffe101
8.4,99,65,96,93.0,18.0,96.0,India,5.0,219.0,0.0,1.0,2,03db008b1ae799e010c5f6884d7b1d0ca7280f74c417380802b781ad89cc7215
8.4,95,15,98,96.0,19.0,95.0,Philippines,4.9,134.0,0.0,3.0,3,e6a0a07a633f3e17362950e013e091a0f52c5b1fcff1a7b317e9f07568c67739
9.1,100,35,100,100.0,16.0,91.0,Pakistan,5.0,312.0,1.0,1.0,13,3cbef41c450346e6569e08b7304164633144b7fcb83f84140268118397d5cd9e
8.7,98,8,98,98.0,22.0,80.0,India,5.0,471.0,1.0,3.0,7,a0450261f2801850c49ee8b93e4ca507b566c3e60b4d3db777a84b20ceab7b21
7.2,98,15,85,85.0,13.0,71.0,India,5.0,129.0,1.0,2.0,1,625ea0d894369addea0836b9f63479eca7c92cb15f95b4ef6dfd1026a865f083
8.9,100,90,100,100.0,29.0,96.0,Slovenia,5.0,107.0,1.0,3.0,3,459e981b93cbec2bb59f78b2c11cbfd95d47b177161d21e32eb6b44eaf34952f
7.2,94,50,100,97.0,4.0,78.0,Nigeria,5.0,16.0,1.0,1.0,1,41d0278be73ddafdb30a37cc0ec6e047e988f460b6d6f0329eabe53c5b4013e2
7.2,100,25,98,100.0,22.0,97.0,Pakistan,5.0,41.0,1.0,2.0,1,5b3636af2a67ff936f297642e9d953dca01deff7c107ea8bdb4104a76cc3bb34
7.9,98,35,99,98.0,5.0,82.0,Pakistan,5.0,413.0,1.0,3.0,14,7ed4605fd2e51e93c30daf0b06d010a4e6fb9979d06bcd1cda09950f947a1e18
7.9,100,50,99,99.0,5.0,88.0,Pakistan,4.9,1237.0,1.0,1.0,2,662eeea8f48dabfcdf22496892cf1118476553042f56af6e173647cce861b90d
8.8,98,15,94,98.0,13.0,77.0,India,4.9,166.0,1.0,1.0,7,83ab202a43b5d293f37a1cc76ffcff2b0936822d52d40252d16f5b82ab3a9855
7.6,99,55,95,96.0,21.0,84.0,India,5.0,278.0,1.0,2.0,5,674cc0722d4f660c841c7838eb5a0838060e3f841f5ca0c465e4eba4cb2b43e0
8.3,99,20,100,100.0,19.0,77.0,India,5.0,275.0,1.0,1.0,4,aa83573ccf63cfdd1d1e534759382a7281d0b4c335bd562fa6924c5af8ca1a68
8.1,97,30,95,95.0,18.0,74.0,Pakistan,4.9,731.0,1.0,1.0,3,64fa8f1c88227e867eee982038b799087972dc29803f42380f2568af279eb241
7.8,97,15,99,99.0,26.0,84.0,India,5.0,71.0,1.0,2.0,5,e6458a14cded4beaf104b369159f29f4c5d9d42688983ac088dcfcf2bde874a6
9.3,99,30,97,96.0,23.0,93.0,Bangladesh,5.0,1727.0,1.0,2.0,6,d49bbeeb19639986d29c3505d8211ba07a79182874d20b38d9e8f8c7a22564a5
9.9,98,80,86,95.0,20.0,72.0,India,4.8,475.0,1.0,3.0,4,b99f4ae17e677708cfa2a751a66390ae45cab8892b0296ee76a3caa106204c6f
7.9,99,15,96,97.0,23.0,95.0,Bangladesh,4.9,399.0,1.0,1.0,6,3afdf6e13763809ae2ea63cbcc86ecdd4757a782bfbffad763528692e6963cc6
8.4,99,20,96,97.0,13.0,94.0,Pakistan,4.9,1423.0,1.0,1.0,2,e074ff12a31dc7baf5a6d346bf42b29079e993bd23b5f6816cc7434aeaae5a21
7.0,98,35,96,97.0,5.0,77.0,Pakistan,5.0,325.0,1.0,2.0,2,9b9803eb449d7d5cb71563a03eb12f19e6ed906e7165ba1c6a09424a41feda6e
8.7,97,50,96,98.0,18.0,97.0,Pakistan,5.0,266.0,1.0,0.0,9,2792d40650b3278966ba8fe0d9847cde6eabe539726aabc92939d590ffc7f5e4
8.9,98,40,94,96.0,17.0,77.0,India,4.9,149.0,1.0,1.0,3,0210392e0b7bc82d266a4363b7244629662a5e6bc69186ac0807d565de981b6d
8.1,99,15,97,98.0,16.0,87.0,Pakistan,5.0,526.0,1.0,3.0,10,cb6390f0b77c9eabd52e02e46d04681572f1e85d79447017887261b234fffa0e
7.8,97,47,96,93.0,13.0,74.0,Bangladesh,4.9,399.0,1.0,1.0,5,f8d556369568750b11a45e4454f7001e6205f94be77dee22ff95d430d30e00fe
8.5,100,40,97,95.0,22.0,90.0,India,5.0,2389.0,0.0,0.0,3,5dbbcd3148d5ab3136b94545d289b86cbb529423a952bf0e0535b8042c5dcf02
8.3,97,18,99,99.0,18.0,88.0,India,4.9,86.0,1.0,1.0,4,408668bbf4738b084119b87f250df2493e254150242ba46ae03772dd749648fa
8.0,99,25,95,96.0,13.0,92.0,Pakistan,4.9,817.0,1.0,1.0,2,2b254f7b429bb0c1ea11bd3a5739f83b937cfa8ebfacabcb7bcb68f17085501a
8.5,94,25,91,92.0,12.0,86.0,India,4.9,496.0,1.0,2.0,1,d50f74f6b57c7758b208000ef336a2f2f7d8fed2d681edfb1494e2af4b9b8753
8.7,98,2,80,83.0,26.0,87.0,India,5.0,826.0,1.0,2.0,7,34bfe8c959f745f1896e0da333ea1f52518c64fe338e2d170ad0827062f8bc78
7.1,96,15,96,97.0,14.0,76.0,India,4.9,185.0,1.0,1.0,11,da318626ca013fdc268c9a6d0fd697de4adb5d01a71c1eb6e7e3432a9390918d
10.0,97,10,87,92.0,18.0,81.0,India,4.8,811.0,1.0,1.0,7,8d641b1a0898deacf7de8115f143bdc239ed75f0a060c15fb30cf95ce2f58a38
8.1,95,28,94,95.0,16.0,90.0,India,4.9,232.0,1.0,1.0,1,730704cfe32c7f93e0d63952074b38d40cd4e615594a1ae84d54f703f048461b
7.7,100,70,96,96.0,42.0,84.0,Greece,5.0,148.0,1.0,0.0,5,1b31bd48d5e326d4c81a7d8cd14eeb3ed36492aaaec6abe67ec819b92efb5d9d
6.7,100,80,100,100.0,25.0,100.0,Norway,5.0,27.0,1.0,0.0,4,6d604b277ed49a2105caecfcf366f4c34b2f5a6154f9c5f73e9f5f2eeb20025d
7.6,98,24,96,96.0,13.0,80.0,India,5.0,413.0,1.0,1.0,0,b846ad8dfa1c84303952d09fbbb10d06b2b0a76f0a3643891fb7571879f1cd6c
7.4,99,25,100,99.0,17.0,88.0,Iraq,5.0,159.0,1.0,3.0,9,82d4226b6ebb811dd430c12a7a5c6cd5a889793f426c02711e683098c501a39c
7.5,94,15,97,98.0,22.0,86.0,India,4.9,132.0,1.0,1.0,7,4726c78e8f5e3295fd5390aca15385ca39938ca505b5165dae1cd16353ccc3a6
7.0,97,50,100,100.0,19.0,99.0,Serbia,5.0,67.0,1.0,3.0,4,c60c25eaf4555a6c6da12ed57dbd4226f518e9f3b930ecc3ca61881534e00314
6.8,100,25,100,100.0,60.0,100.0,Pakistan,5.0,8.0,1.0,2.0,4,1584c9f44cc46338acd29619be077dbc59bab618ebe3efdfde2c2bf3ff77efb3
7.9,99,50,96,96.0,28.0,86.0,Portugal,4.9,683.0,1.0,1.0,10,f17f29606a29cf5d555995935697e07baf081ebf3917e15fd94090bf0964ab80
8.1,99,31,95,98.0,23.0,63.0,India,4.9,398.0,1.0,1.0,4,a8a88d20f6547613fd68d9a2be329414779d439fb4f0579c04ae4d67195cb0ed
9.3,94,15,84,96.0,14.0,85.0,India,4.8,294.0,1.0,1.0,4,6b942c7c9d205bda8341add9d60adaf955a868f61667874244fc687e7b0e12ea
8.3,98,5,92,94.0,27.0,92.0,India,4.9,688.0,1.0,1.0,15,91319e540ea81de73379f4413c58af428d34b6b20c82c295843ea2b2a388036e
8.0,99,15,83,84.0,12.0,61.0,India,4.9,956.0,1.0,2.0,0,7da8da3c9757d76e87266e89e9bb817adf72fed8b24ccd2a239218e6506e91df
6.9,99,2,100,98.0,16.0,74.0,Bangladesh,5.0,271.0,1.0,1.0,6,9bce988081ac2f59e26e4ed8c4234883a2dd9fe42e55275c022bb54ac98fe89d
8.0,100,75,98,100.0,10.0,80.0,Pakistan,5.0,406.0,1.0,3.0,7,fc2df9d1d145b31e8797ec7f3ac2c12697d61e33e1b76442f7cdfd69fb2b064e
9.0,96,20,100,100.0,18.0,91.0,Pakistan,5.0,132.0,1.0,3.0,2,112134102bd0326aa1a1506d90e1914f62730fb872e240d9adcb3e8246a188c7
7.3,92,15,89,91.0,7.0,90.0,India,4.8,199.0,1.0,1.0,1,2b545c7f7e517990f8aa0f8555bcbd95fd5813c05b54516676f9d575a9bcd70e
8.9,100,50,96,94.0,13.0,83.0,Canada,5.0,1350.0,1.0,1.0,4,5752d074a7d52d069c5d0b19b5be31cc3d7aff80f5897824f169a475e81915c1
7.6,100,30,98,96.0,6.0,71.0,Pakistan,5.0,411.0,1.0,1.0,1,bcb40efe122e7d389ff3d3a06b3a4d3b214c1118c5f13cb96fd794bf6d18877e
8.1,97,25,94,98.0,29.0,85.0,India,4.9,105.0,1.0,3.0,6,1e8de5a5060d02bc4d55d0909dab34e60633ef7200061e3e82a3a47cba9b9479
7.1,96,20,92,94.0,17.0,86.0,India,4.9,234.0,1.0,2.0,5,9f533a6c095b777c7a914e0aa47fd7b58773197628e87d244c89a3a78696a359
8.0,100,25,89,93.0,14.0,90.0,India,5.0,31.0,1.0,0.0,2,290c4b1ddb32ce3bd13c8d4851917849eda1b31372ccb942755f6f0e90a53bfe
7.8,99,30,95,95.0,17.0,77.0,Pakistan,5.0,549.0,1.0,1.0,9,324ae5e6445fd5da09f533da3c9496eb64fc717bc25e53a68ba8108c96f62bc7
7.0,100,24,98,97.0,25.0,87.0,Bangladesh,5.0,431.0,1.0,2.0,4,79cc78b448355f0b976e5e62c76562f3252c921bce7362a8739b2d305ddcaf4a
8.3,100,9,98,98.0,12.0,85.0,India,5.0,528.0,0.0,0.0,3,90a6a60d7df434abd61c31a04b148ed9bf02534d0f767771dcda0ef8e74e94ad
8.7,99,25,96,96.0,15.0,71.0,Pakistan,4.9,498.0,1.0,0.0,2,b5451ad7fcdef81a4fdb722a79e1286d28faa71a0252f65df7431be950515dbb
8.7,99,32,95,98.0,26.0,86.0,Ukraine,4.9,3657.0,1.0,3.0,15,0cbae150180e69a4d3e9facee59acabd569d578dd946c7924a8a3503516fdb51
7.1,99,30,94,99.0,10.0,89.0,United States,4.8,112.0,1.0,0.0,0,793354807752106c027bff57e6e25a94068679371f2806f1d2e60743e660b2b2
6.8,100,20,94,98.0,10.0,71.0,Pakistan,4.9,67.0,0.0,1.0,1,00a0dd82facdf52da62df294f7ddee66dc9795b2c57c1804e242288014740e3d
9.0,95,10,91,95.0,18.0,79.0,India,4.8,1322.0,0.0,1.0,15,55ba3dc67bffc1b4aec0b84987cc00fc81606e029aef59b8929328267ef96272
8.6,100,25,100,100.0,33.0,100.0,United States,5.0,9.0,0.0,0.0,0,dae855b36bf8c0c12063ea7300ede8282393235c9d82478bd95347b473c67538
6.9,100,40,100,100.0,12.0,90.0,Georgia,5.0,18.0,1.0,2.0,2,906fac7c87c096f81a163481b5f56920f4279ffe4ee34439ab2432006b20e7f8
9.7,97,15,88,94.0,23.0,94.0,India,4.9,494.0,1.0,1.0,11,d602f05a99a63ee070677d88947ca9c00feb8f55d82098b4f84e85e77177a846
9.6,97,20,93,95.0,26.0,92.0,India,4.9,1412.0,1.0,1.0,11,186154362b1f71faf0a9b8ad8905e2c9950ede50200d519167d78e25bf2f81ac
9.1,99,60,95,98.0,17.0,89.0,United Kingdom,5.0,480.0,1.0,2.0,7,58eeea7b8a634e14ed1a4ac4ef6fc7607370218d0be0004946c2fe952b54cc65
8.9,100,8,80,79.0,15.0,84.0,India,5.0,337.0,1.0,1.0,9,3744ded14acecea678b362f426624a3dc8e5b34c378bad631452375c9df168d8
6.2,100,7,100,100.0,12.0,100.0,Bangladesh,5.0,13.0,1.0,1.0,5,98b898a7683a1083395eb2e7f239214586493e1946378f00783af9dbeb915b29
9.2,99,30,97,98.0,28.0,78.0,India,5.0,1195.0,1.0,1.0,2,6bd2ff6b834155a8b8ff9551db767ec4874890b253d489f49a0bba228c37d06b
7.4,95,25,97,97.0,8.0,81.0,Pakistan,4.9,114.0,1.0,2.0,11,6b00dc191b4c40ef613afddfe70155ab9355bf7042256e07e79a39965aa11b07
7.6,95,50,92,98.0,12.0,75.0,Pakistan,4.8,132.0,1.0,3.0,3,b409cf15aa207a44d185dd48a5a68acf6f9ba2340a8631e8e2e897c87853213e
6.7,93,30,95,94.0,13.0,95.0,Turkey,5.0,99.0,0.0,0.0,15,e9fcebaf29439baeda722371ee802c83deb95422d22d73ba179f7d6da97f6959
9.3,99,25,93,94.0,16.0,92.0,Pakistan,4.9,3621.0,1.0,1.0,1,d5ddfb21e298a50c9c87c42994e6e26518830bb0b53a88fee2e2af5a08d069c4
6.7,96,17,98,98.0,5.0,96.0,Turkey,4.9,23.0,1.0,0.0,1,21c27589841256dbc74efd6fb12ff0e3b9690ab33161fb93345e9eba212bf4ce
8.2,99,25,96,97.0,30.0,60.0,Pakistan,5.0,589.0,1.0,2.0,15,ceb365a85da8a8c9d77edbc0a4d967afc085817ae4b3058b4a46b795e612fb75
7.9,98,15,96,81.0,10.0,81.0,Pakistan,4.9,448.0,1.0,1.0,2,3590e29b3399157af15a9a0490c289736983d30033f3bc825d16d72fbe25cf30
7.8,99,10,98,98.0,16.0,98.0,Pakistan,4.9,710.0,1.0,1.0,3,2371753fdfb1535583afde92ea7682a440e298043e5c91e7e8e82b86b25541cc
10.0,98,75,92,98.0,6.0,91.0,United States,4.8,1076.0,1.0,0.0,12,3eaf6a81bc653d8d5113ad1c3751cc91d0e09af2d9065ce460f35d3a9a9e2f36
7.3,81,35,97,99.0,15.0,97.0,Bangladesh,5.0,53.0,0.0,1.0,1,c5e636d02586fa4039e35abc430f5b82cc08edc3c1008fa2a328606cb8a884d3
7.1,100,25,100,100.0,0.0,100.0,Canada,5.0,1.0,1.0,3.0,0,86e85fae45c23649bc36ddb2ed167c63e5748fe34d3a9e9ef1bd2399e73d8eec
7.8,100,20,97,98.0,22.0,74.0,India,4.9,301.0,1.0,1.0,9,e6953cf8ac353e4209aeaa71ce6d5276cd58d065c473df4a5ef8fa5e97eccbc3
8.1,95,75,98,98.0,18.0,90.0,Pakistan,4.9,341.0,1.0,1.0,8,c10025ee3b8547728c81488b104529511bb03aafe5d70560c6c2177e9acc4623
7.5,99,40,97,97.0,15.0,66.0,Pakistan,5.0,241.0,1.0,1.0,1,556d5d547d35001c5a4f48b8e542232f5ddfca9647803989b60dd71d2cff7bef
10.0,98,20,89,94.0,10.0,71.0,India,4.8,168.0,1.0,1.0,3,51bdae5be09dfea9fa3b9d1e43d3a0e27223c62ee9240a652f9d12bc800e01aa
6.8,99,40,99,100.0,12.0,98.0,Egypt,5.0,164.0,1.0,0.0,5,f97cdd312b33679faeecd1b4ddd0e27daad69629f713c9dd71a4b7a0ad5402c6
9.0,99,8,94,92.0,14.0,79.0,Pakistan,4.9,1104.0,1.0,2.0,6,85656c2eda2898a78768a7e5058f91c031ea5927cb06b77f95ce18e04126fd81
9.5,99,25,93,92.0,12.0,87.0,Pakistan,4.8,7080.0,1.0,1.0,5,f77d0afd3db53f2ba405922dbde2a96b4ca556f64ca25564e8e0003618cb284e
9.1,99,15,98,95.0,18.0,91.0,India,4.9,148.0,1.0,3.0,3,53002af27b76a2fd6d7f4efe8fe3e54197c6bc9b9d5a8669fd981cb63420e875
8.6,98,10,94,93.0,22.0,87.0,India,4.9,1238.0,1.0,1.0,10,f9583d4ec3064952b398b5b86c4172a330e1f104cb03e28b8f1dff631b387c9a
7.8,99,50,94,71.0,20.0,70.0,India,5.0,123.0,1.0,1.0,5,b28b1cf1bbc638394fd43bdbbcf94e6500ce1d104302e101d0417e3ff470327f
8.2,94,30,98,96.0,9.0,68.0,India,4.9,162.0,0.0,2.0,2,3d9c2bb1c79e747a4e1180c4b8d67bc3d7183890991857454b1ec1e6c7099e5e
8.9,99,20,97,99.0,25.0,94.0,India,4.9,1182.0,1.0,1.0,2,ac1ef150ed788d7e6afc48240a5ddc7bb94d4250995fb57b6eb1d9bb1b650cd1
8.5,100,20,95,92.0,12.0,73.0,India,4.9,2397.0,1.0,1.0,2,e5ead1aca1fe1fbc19b791bfd330b6919bd294f90c0b2bf99a61014e26c07040
6.9,100,10,100,100.0,43.0,100.0,India,5.0,29.0,1.0,1.0,1,a829261ffd2efee2f0612d639836b64d919b18872204515afc6d388dcb93ef2f
7.1,97,17,97,93.0,12.0,52.0,Pakistan,5.0,182.0,1.0,1.0,1,144e63ee4f7872c14db57243c53f27e2ee06979d51b5a61e7f05fbc5cba0e8b1
8.1,99,15,88,95.0,14.0,89.0,Pakistan,4.9,1040.0,1.0,1.0,9,0e08c2538da270b185a784f5c1275702c488a35b16920896aa0c6d2516fc5e00
7.2,100,30,99,98.0,25.0,94.0,Turkey,5.0,141.0,1.0,0.0,1,365e96d2c8370b273147ecfab7a15abba3f1e3b041b141fcba40f66b84d69592
7.3,98,10,97,96.0,8.0,85.0,India,4.9,305.0,0.0,0.0,2,c7d360d2355b453965d14d38211b12f28504213def561f16c8b1a37c35fcdba4
7.6,100,60,100,100.0,19.0,59.0,Netherlands,5.0,51.0,0.0,0.0,15,502739856b72e984002705828b30f188fb2c38c061ce42548a2d49d8e1c079b1
9.2,100,15,96,97.0,12.0,95.0,Bangladesh,5.0,5139.0,1.0,1.0,7,c6847490dd9c193a717b3ba32dc8325b91ddd7b4a06e76f81df7f69f692caf05
8.8,99,30,98,98.0,14.0,76.0,Bangladesh,5.0,369.0,1.0,2.0,7,e0150ce16e67b6512de91f9391952957d5074bc594868ea385de774350e6e3b7
9.0,97,25,92,95.0,26.0,84.0,India,4.8,371.0,1.0,1.0,11,a9782d118639cd3041d38baecd25b6cec51ce0a0b2e4031b9170b794668b3101
6.7,99,25,95,95.0,12.0,97.0,India,4.9,181.0,1.0,2.0,9,091606ce6141b528900ed9868b8b1e70e54af6fcc2f361994769a22d6da6b7d2
10.0,100,50,100,100.0,39.0,100.0,Andorra,5.0,124.0,0.0,0.0,4,a88500780b8741a680716e57ad513f3f1baa49c3dd7f0972f6cfe98016b07c18
7.5,100,15,94,97.0,13.0,85.0,India,4.9,204.0,1.0,1.0,6,392228a33903caaf5bed6fc71da0beb97fd964474b10029c286f1ee33221599e
7.9,100,50,100,99.0,4.0,80.0,Jordan,5.0,233.0,1.0,3.0,2,9ede1f6599c466067c7b2768d10e1361b9f3b8dc77cfbb5f373af3ff649306b0
8.4,99,10,95,96.0,11.0,97.0,India,4.9,2267.0,1.0,3.0,7,fad9e1ab35d04887cf43da0038a9c8c15d61ef92fe96aa09df41a66a1ad4bd2d
8.5,100,12,99,97.0,22.0,91.0,India,5.0,358.0,1.0,1.0,4,989e83477d1dc34ec99d7a91c594ca09de618291a726d66a7e790df208cd84b9
6.4,100,30,100,100.0,0.0,100.0,Pakistan,5.0,6.0,1.0,1.0,2,eaf2f73b8585f573e5a778329bbea74711cb4c4eab03f273c2b55fc422c93521
9.9,89,100,100,100.0,17.0,76.0,Kenya,5.0,113.0,1.0,1.0,6,189e04a98864a6e7cdd3dae2190d0fbf17406438bb477218d98abb07d7532bdb
7.3,96,35,87,91.0,15.0,78.0,Pakistan,5.0,263.0,1.0,0.0,1,633247c0e0674735513054fb6b49be92438266f828cb759e7e65f09912b956ed
6.1,100,20,100,100.0,20.0,100.0,Pakistan,4.8,11.0,1.0,1.0,1,de244d044d16c2e9d2741a86b879bd079734a6fee283dff5007ae3c41c4f811b
8.0,98,25,99,100.0,15.0,93.0,India,5.0,186.0,1.0,2.0,6,6fb8480ac32abf32d8c1435f38c366e7d72b7ffed14fff023f9d2bc405e2e053
6.8,99,20,100,100.0,22.0,98.0,India,5.0,113.0,1.0,1.0,1,8dd9516914a8121314a987edef792601e58a4adf5d47672382d640395a85ade3
8.1,99,20,95,95.0,9.0,85.0,India,4.9,700.0,1.0,1.0,2,4103d01ced03a02bf28ea06744cfba590e465c7fb6aaffe943ba615495e9b192
8.4,99,30,98,98.0,15.0,76.0,India,5.0,1005.0,1.0,0.0,3,fe6b735f0d3710a962096ad9bc8d1e9750e532e5a7b381ccc554016aab850605
7.9,96,15,94,95.0,10.0,73.0,India,4.9,511.0,1.0,1.0,1,cadbf7b5819ee5fb389d2ab8b55a35863c7958cbf234e7d897e11d63c07fb232
7.2,97,15,86,95.0,15.0,75.0,Bangladesh,4.9,262.0,1.0,1.0,2,4a032332b3d7654189eb34dc9ab57be5b38a30780845cb812d14b75a92a91128
8.4,99,25,93,96.0,21.0,80.0,Pakistan,5.0,731.0,0.0,0.0,9,0b6587001006f5323ac51a6bc4d9c4b9a9e577200adeb19c41cd1153889b175f
8.2,98,3,94,95.0,28.0,92.0,India,4.8,859.0,1.0,1.0,9,b4bc99f8fcf149cb03863958eda2f43197534223c30e4fe95ea4797a84640217
9.1,96,49,81,94.0,12.0,78.0,India,4.9,748.0,0.0,1.0,4,e87e52887413eb0fe68286ba454390fbbe9346233fb8cf75cc1fbe273d570d45
7.8,94,20,76,90.0,7.0,86.0,India,4.7,77.0,1.0,2.0,2,7363f647535a3b7c44ad154045d66ae6c27afea42dc885e11be8435a64f7b610
7.3,99,25,98,98.0,10.0,86.0,India,5.0,121.0,1.0,3.0,3,a099cf70e873082f028e034658d63491541997e299d7a552ad585789f376da1a
7.9,96,15,94,94.0,15.0,90.0,India,4.9,235.0,1.0,1.0,4,39f399750da11650ea180fe26e37600e28ed0403e387df135714809a7265dd12
6.9,99,10,100,99.0,17.0,98.0,Morocco,5.0,128.0,1.0,2.0,0,465942f19af88172f329b81c386364aa38e00bc15f6b3843841b67d202906056
8.4,98,45,98,97.0,26.0,84.0,Egypt,5.0,270.0,1.0,2.0,3,97f8d0be7af2090f0ee3c1247bfa6a0f28b89d18c01f5a182abec4fcb48c4221
7.8,93,25,84,92.0,20.0,63.0,Pakistan,4.9,264.0,1.0,3.0,6,f03a28b2fd5e0438e4bfaf410ae617e717c6c14b0d6626e826bceb1e549524a7
9.2,99,50,96,96.0,19.0,75.0,Bangladesh,4.9,1736.0,1.0,1.0,15,767536bfa4752e8a8d1c710dd7dcc80d119cb5590fe59a823ddef7bd7920d3c3
7.6,98,35,91,90.0,7.0,58.0,Morocco,4.9,240.0,1.0,1.0,2,9b572d1a18f9e8cb7d742006edfe045ae0c080e2f35954279a902c8eea2a5fc7
8.4,97,8,93,91.0,17.0,87.0,India,5.0,748.0,1.0,1.0,7,c33e5d3a7cfbfb8af9229297329947dc698f427c31a9a06795e9950ed9d1529e
8.2,99,15,98,100.0,22.0,84.0,India,5.0,222.0,1.0,1.0,3,8693fb79dd1bc3fd6cadf1ec01696b4b466ff2b58d9a40f0fd44af69ef0202c5
7.7,96,15,99,98.0,29.0,88.0,India,5.0,260.0,1.0,0.0,7,ad61da28b79080e62454a4eeb8a2f4fc43a83a28c17e9fea3cc5ccabf91a1269
7.7,100,65,96,97.0,13.0,81.0,Finland,5.0,303.0,1.0,1.0,3,c419f77dbaa9da2a472673c0a2981298572f06660a2112e5b4803b17ad4e637e
7.1,96,25,99,100.0,16.0,91.0,Bangladesh,4.9,141.0,1.0,2.0,1,79756800ca30ce935c0e755e9baee112707022ac7e0723ab15aa23f41a13b79a
8.4,99,60,95,99.0,25.0,88.0,Greece,5.0,449.0,1.0,2.0,11,c9931946fa2bcccecab179b22bd4a46ec44992dc46d68bf5767c21cbcba56664
6.3,97,60,100,85.0,19.0,89.0,"Moldova, Republic Of",5.0,28.0,1.0,2.0,12,8ba0e8f743321ec250b824316bc6725bc0d8dfff624f66e54f65facfd862bc22
8.7,100,45,94,93.0,19.0,89.0,India,5.0,2147.0,1.0,2.0,1,fc569cfad4bec5b955eba692872af093ffe78f02760a2e8c4076c83757e0d0c8
9.3,98,20,92,95.0,11.0,89.0,Pakistan,4.9,2054.0,1.0,3.0,3,07ec997b0d248c85348dacf964ed47feb81bf96d23b07c7fa3f24c8656e6f62d
9.1,99,25,95,95.0,16.0,84.0,India,4.9,2796.0,1.0,1.0,3,7264368d2f6de0cebdd88438eaefcfc246d4ed3f827d177894ae255c3b0e250a
6.7,99,25,99,100.0,4.0,47.0,Pakistan,5.0,176.0,1.0,2.0,1,14adad56041f0c0c40e34e4c881429171788d40cffa61436b2a8d47436d5c5e4
8.6,95,16,99,90.0,9.0,90.0,India,5.0,173.0,1.0,3.0,3,a199f967a66ddfbf2698251d9388a1b5ad9f1278edd9e9aad658eba4a40df438
7.9,98,30,97,96.0,23.0,83.0,Pakistan,5.0,194.0,1.0,0.0,2,a9343d2f65f3d5825425d57c9c9dee0161369aca2fda2b4cfdbdbc00b8353452
8.5,100,40,95,95.0,20.0,87.0,Turkey,5.0,198.0,1.0,1.0,2,8355bbfd14f56c82f452419ca7966cd367289e7c589430f9c730206c82e36f72
6.9,99,15,96,97.0,13.0,70.0,Pakistan,4.8,373.0,1.0,2.0,1,cf6897f937f10477bd868752144b7df1fbf43e69b3678f1d7d260df4b021a6bf
7.0,99,30,100,100.0,30.0,98.0,Pakistan,5.0,129.0,1.0,2.0,4,d13ac6ce517eed1998bbf8c863f1f629cb59c2dd3dbaa29092a9df8c4e7889b1
8.6,99,25,96,96.0,17.0,67.0,India,5.0,457.0,1.0,1.0,0,07da7b75dfa3e1e5ae55a6daaf0f08560b7e2450ca301f045963920547ee1ad1
8.0,99,22,94,95.0,22.0,95.0,India,5.0,135.0,1.0,3.0,1,6454be61eaf4e91db8ab4483c66d5be9dcc2ba1eff9b2c4811adfff0358d09b6
8.4,97,15,90,97.0,18.0,93.0,India,4.8,611.0,1.0,0.0,15,de9d24f7278d566c4873b34b50287c87dfcc0ec11d03b660fe1d18a8106e5cb6
